user_id,age,gender,married,has_children,age_group,generation,traveller_type,home_country,home_city,home_airport,sign_up_date,total_sessions,avg_page_clicks,total_page_clicks,avg_session_duration_mins,last_session_date,months_active,total_bookings,booking_conversion_rate,days_since_last_session,churn_status,churn_risk_score,unique_trips,cancelled_trips,flights_booked,hotels_booked,avg_seats,avg_trip_duration_days,avg_base_fare_per_seat,avg_checked_bags,avg_rooms_booked,avg_nights_booked,avg_hotel_spend,trip_frequency_per_month,flight_discount_conversion_rate,hotel_discount_conversion_rate,total_flight_spend,total_hotel_spend,total_discount_received,avg_flight_dollars_saved,avg_hotel_dollars_saved,avg_combined_dollars_saved,final_segment,total_spend,priority_score,assigned_perk
528413,68.0,F,True,False,60+,Baby Boomer,Couple,usa,miami,MIA,2023-01-13,8,9.0,72,1.1291666666666667,2023-05-24 11:29:00,4.0,0,0.0,65.0,Medium,0.5,0,0,0,0,,,,,,,,0.0,,0.0,,,0.2,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
573011,42.0,F,True,False,36–45,Millennial,Couple,usa,san antonio,SKF,2023-02-04,8,13.25,106,1.6291666666666667,2023-07-17 14:36:00,5.0,4,0.5,11.0,Low,0.1,4,0,2,4,2.5,2.5,430.4625,1.0,2.25,6.25,2472.5,0.8,,0.0,2147.39,9890.0,0.25,,,0.0,Couple City Breaker,12037.39,1203.74,Free Hotel Breakfast
593719,36.0,M,False,True,36–45,Millennial,Family,usa,houston,HOU,2023-02-14,8,9.75,78,1.2083333333333333,2023-05-31 13:58:00,3.0,1,0.125,58.0,Low,0.1,1,0,1,1,1.0,8.0,505.27,1.0,1.0,7.0,385.0,0.3333333333333333,0.0,0.0,505.27,385.0,0.4,,,0.0,Solo Parent Traveller,890.27,89.03,10% off Next Hotel Booking
519248,26.0,F,True,True,26–35,Gen Z,Family,usa,richmond,RIC,2023-01-09,8,15.75,126,1.93125,2023-05-27 13:41:00,4.0,1,0.125,62.0,Medium,0.5,1,0,1,1,3.0,12.0,113.58333333333333,2.0,2.0,10.0,4100.0,0.25,0.0,0.5,340.75,4100.0,0.25,,10.25,10.25,Family Traveller,4440.75,2220.38,Free night with Flight Booking
533518,50.0,F,True,False,46–60,Gen X,Couple,usa,los angeles,LAX,2023-01-16,8,13.0,104,1.6104166666666666,2023-04-04 16:41:00,2.0,3,0.375,115.0,High,1.0,3,0,3,3,1.6666666666666667,4.666666666666667,569.1044444444444,0.3333333333333333,1.6666666666666667,4.666666666666667,1440.0,1.5,0.0,1.0,2965.22,4320.0,0.3,,26.25,26.25,Couple Explorer,7285.22,7285.22,Free Room Upgrade on Long Stay
510379,18.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,san francisco,SFO,2023-01-04,8,11.625,93,1.4604166666666667,2023-07-08 12:22:00,6.0,1,0.125,20.0,Low,0.1,1,0,0,1,,,,,1.0,3.0,303.0,0.16666666666666666,0.0,,,303.0,0.3,,,0.0,Independent Explorer,303.0,30.3,Late Hotel Check Out
512028,43.0,F,False,False,36–45,Gen X,Solo Traveller,usa,new york,LGA,2023-01-05,8,17.0,136,2.0791666666666666,2023-04-04 21:02:00,2.0,2,0.25,115.0,High,1.0,2,0,2,2,1.0,2.0,382.145,0.5,1.0,1.5,109.5,1.0,0.0,0.0,764.29,219.0,0.6,,,0.0,Business Solo,983.29,983.29,Upgrade to Business Class on next flight
555075,17.0,F,False,False,Under 18,Gen Z,Solo Traveller,usa,memphis,MEM,2023-01-26,8,7.75,62,0.9604166666666667,2023-03-10 20:30:00,1.0,0,0.0,140.0,High,1.0,0,0,0,0,,,,,,,,0.0,0.0,,,,0.35,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
523465,49.0,F,True,False,46–60,Gen X,Couple,canada,montreal,YUL,2023-01-11,8,12.25,98,1.5125,2023-07-03 07:05:00,5.0,3,0.375,25.0,Low,0.1,3,0,3,2,1.0,3.0,110.25,0.3333333333333333,1.0,2.5,1138.5,0.6,0.5,,330.75,2277.0,0.15,8.655,,8.655,Couple Explorer,2607.75,260.78,Free Room Upgrade on Long Stay
526239,36.0,F,True,True,36–45,Millennial,Family,usa,oakland,OAK,2023-01-12,9,10.555555555555555,95,1.3222222222222222,2023-07-20 12:06:00,6.0,2,0.2222222222222222,8.0,Low,0.1,2,0,1,2,1.0,13.0,628.62,1.0,1.0,10.5,793.0,0.3333333333333333,,0.0,628.62,1586.0,0.2,,,0.0,Family Traveller,2214.62,221.46,Free night with Flight Booking
535441,46.0,M,True,True,46–60,Gen X,Family,canada,calgary,YYC,2023-01-17,8,18.25,146,2.2625,2023-06-16 14:18:00,4.0,4,0.5,42.0,Low,0.1,4,0,4,4,1.25,4.75,363.1175,0.5,1.25,3.5,738.75,1.0,0.0,,1730.2,2955.0,0.2,,,0.0,Family Traveller,4685.2,468.52,Free night with Flight Booking
577044,54.0,F,True,True,46–60,Gen X,Family,usa,chicago,UGN,2023-02-06,9,20.333333333333332,183,2.501851851851852,2023-07-15 14:43:00,5.0,3,0.3333333333333333,13.0,Low,0.1,3,0,3,2,1.3333333333333333,4.0,227.59833333333333,0.3333333333333333,1.0,1.0,270.5,0.6,0.0,0.5,904.94,541.0,0.2,,4.75,4.75,Family Traveller,1445.94,144.59,Free night with Flight Booking
521186,52.0,F,False,False,46–60,Gen X,Solo Traveller,usa,boston,BOS,2023-01-10,8,13.25,106,1.6583333333333334,2023-04-28 14:40:00,3.0,3,0.375,91.0,High,1.0,3,0,3,3,1.0,6.0,608.5733333333334,0.6666666666666666,1.0,6.0,1725.3333333333333,1.0,0.0,1.0,1825.72,5176.0,0.3,,26.6,26.6,Luxury Solo Traveller,7001.72,7001.72,Lounge Access on Next Trip
811077,44.0,F,True,True,36–45,Gen X,Family,usa,knoxville,TYS,2023-05-06,8,13.125,105,1.6520833333333333,2023-07-09 19:56:00,2.0,1,0.125,19.0,Low,0.1,1,0,1,1,1.0,8.0,579.79,0.0,1.0,7.0,994.0,0.5,0.0,0.0,579.79,994.0,0.35,,,0.0,Family Traveller,1573.79,157.38,Free night with Flight Booking
596559,18.0,F,False,False,18–25,Gen Z,Solo Traveller,canada,edmonton,YEG,2023-02-15,8,14.75,118,5.998826058333333,2023-07-25 08:33:47,5.0,2,0.25,3.0,Low,0.1,1,1,1,0,2.0,,174.325,1.0,,,,0.2,1.0,0.3333333333333333,348.65,0.0,0.2,,,0.0,Bargain Hunter,348.65,34.87,Early Access to Exclusive Deals
537560,44.0,F,True,False,36–45,Gen X,Couple,usa,nashville,BNA,2023-01-18,8,17.25,138,2.1395833333333334,2023-06-27 12:17:00,5.0,6,0.75,31.0,Low,0.1,6,0,5,5,1.0,3.2,183.844,0.8,1.0,2.6,361.0,1.2,1.0,1.0,919.22,1805.0,0.25,5.3925,10.1,15.4925,Couple Explorer,2724.22,272.42,Free Room Upgrade on Long Stay
486191,67.0,F,True,False,60+,Baby Boomer,Couple,usa,los angeles,LAX,2022-12-23,8,9.125,73,1.15,2023-04-18 21:02:00,3.0,1,0.125,101.0,High,1.0,1,0,0,1,,,,,1.0,6.0,1872.0,0.3333333333333333,0.0,,,1872.0,0.3,,,0.0,Luxury Couple Selective Booker,1872.0,1872.0,Free hotel meal
527396,40.0,M,False,False,36–45,Millennial,Solo Traveller,usa,austin,AUS,2023-01-13,9,15.444444444444445,139,1.924074074074074,2023-06-05 12:55:00,4.0,3,0.3333333333333333,53.0,Low,0.1,3,0,2,3,1.0,5.5,375.285,1.0,1.0,13.333333333333334,1408.0,0.75,0.6666666666666666,0.0,750.57,4224.0,0.5,37.5285,,37.5285,Bargain Hunter,4974.57,497.46,Early Access to Exclusive Deals
449326,38.0,F,False,False,36–45,Millennial,Solo Traveller,canada,halifax,YAW,2022-12-04,8,26.75,214,3.314583333333333,2023-06-28 17:23:00,6.0,2,0.25,30.0,Low,0.1,2,0,2,2,1.0,5.5,646.53,0.5,1.0,4.5,455.0,0.3333333333333333,0.0,0.0,1293.06,910.0,0.4,,,0.0,Luxury Solo Traveller,2203.06,220.31,Lounge Access on Next Trip
509324,48.0,F,True,False,46–60,Gen X,Couple,canada,winnipeg,YAV,2023-01-04,9,15.777777777777779,142,1.9666666666666666,2023-06-18 13:15:00,5.0,3,0.3333333333333333,40.0,Low,0.1,3,0,3,2,1.3333333333333333,2.3333333333333335,349.125,0.6666666666666666,1.5,3.0,1443.0,0.6,0.3333333333333333,0.5,1398.69,2886.0,0.5,11.782,18.1,29.882,Couple City Breaker,4284.69,428.47,Free Hotel Breakfast
502826,47.0,F,True,True,46–60,Gen X,Family,usa,los angeles,LAX,2022-12-31,8,15.125,121,1.88125,2023-07-04 17:31:00,6.0,3,0.375,24.0,Low,0.1,3,0,3,1,1.0,3.0,393.31333333333333,0.3333333333333333,1.0,1.0,167.0,0.5,,,1179.94,167.0,0.0,,,0.0,Family Traveller,1346.94,134.69,Free night with Flight Booking
512677,24.0,F,True,False,18–25,Gen Z,Couple,usa,atlanta,ATL,2023-01-05,8,9.375,75,1.1583333333333334,2023-07-17 15:03:00,6.0,1,0.125,11.0,Low,0.1,1,0,1,0,1.0,1.0,209.71,0.0,,,,0.16666666666666666,0.0,0.0,209.71,,0.4,,,0.0,Couple City Breaker,209.71,20.97,Free Hotel Breakfast
519955,37.0,F,False,False,36–45,Millennial,Solo Traveller,usa,orlando,MCO,2023-01-09,8,15.5,124,1.93125,2023-03-27 16:53:00,2.0,2,0.25,123.0,High,1.0,2,0,2,2,1.0,4.5,474.105,0.5,1.0,3.5,720.0,1.0,0.5,,948.21,1440.0,0.4,68.58,,68.58,Independent Explorer,2388.21,2388.21,Late Hotel Check Out
516620,65.0,M,False,False,60+,Baby Boomer,Solo Traveller,usa,salt lake city,SLC,2023-01-07,8,7.375,59,0.9208333333333334,2023-05-15 10:13:00,4.0,0,0.0,74.0,Medium,0.5,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.8,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
517871,26.0,F,False,True,26–35,Gen Z,Family,usa,boston,BOS,2023-01-08,9,14.0,126,1.738888888888889,2023-07-03 11:25:00,5.0,1,0.1111111111111111,25.0,Low,0.1,1,0,1,1,1.0,2.0,234.08,0.0,1.0,1.0,204.0,0.2,0.0,0.0,234.08,204.0,0.3,,,0.0,Solo Parent Traveller,438.08,43.81,10% off Next Hotel Booking
563343,65.0,F,True,False,60+,Baby Boomer,Couple,usa,riverside,RIV,2023-01-31,8,12.5,100,1.5333333333333332,2023-05-17 01:19:00,3.0,2,0.25,72.0,Medium,0.5,2,0,1,2,1.0,3.0,278.37,1.0,1.0,3.0,494.0,0.6666666666666666,0.0,0.5,278.37,988.0,0.7,,17.3,17.3,Couple Explorer,1266.37,633.19,Free Room Upgrade on Long Stay
564369,52.0,F,True,True,46–60,Gen X,Family,usa,oakland,OAK,2023-01-31,8,10.5,84,1.30625,2023-07-03 17:20:00,5.0,0,0.0,25.0,Low,0.1,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.2,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
573720,45.0,F,False,False,36–45,Gen X,Solo Traveller,canada,vancouver,YVR,2023-02-05,8,14.875,119,1.8395833333333333,2023-05-09 20:36:00,3.0,3,0.375,80.0,Medium,0.5,3,0,3,3,1.0,4.0,627.02,0.3333333333333333,1.0,4.0,423.3333333333333,1.0,0.0,,1881.06,1270.0,0.1,,,0.0,Independent Explorer,3151.06,1575.53,Late Hotel Check Out
519943,58.0,F,True,True,46–60,Gen X,Family,canada,toronto,YTZ,2023-01-09,9,9.333333333333334,84,1.1555555555555554,2023-03-27 18:29:00,2.0,0,0.0,123.0,High,1.0,0,0,0,0,,,,,,,,0.0,,0.0,,,0.2,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
545446,54.0,F,True,True,46–60,Gen X,Family,usa,los angeles,LAX,2023-01-22,8,13.875,111,1.7104166666666667,2023-07-08 22:33:00,5.0,3,0.375,20.0,Low,0.1,3,0,2,2,2.0,3.0,515.9,0.0,2.0,9.0,955.0,0.6,,0.0,1769.94,1910.0,0.15,,,0.0,Family Traveller,3679.94,367.99,Free night with Flight Booking
519853,41.0,F,False,True,36–45,Millennial,Family,usa,new york,LGA,2023-01-09,8,11.125,89,1.3708333333333333,2023-07-20 21:19:00,6.0,2,0.25,8.0,Low,0.1,2,0,2,1,1.5,2.0,180.52,0.0,1.0,2.0,580.0,0.3333333333333333,0.5,0.0,505.6,580.0,0.5,14.456,,14.456,Solo Parent Traveller,1085.6,108.56,10% off Next Hotel Booking
613874,53.0,F,True,False,46–60,Gen X,Couple,usa,houston,IAH,2023-02-23,8,14.25,114,1.7833333333333334,2023-07-13 09:11:00,4.0,4,0.5,15.0,Low,0.1,4,0,4,4,1.25,3.25,456.665,0.75,1.25,2.5,696.0,1.0,1.0,,2249.26,2784.0,0.6,77.7055,,77.7055,Couple Explorer,5033.26,503.33,Free Room Upgrade on Long Stay
777846,44.0,F,True,True,36–45,Gen X,Family,usa,new york,JFK,2023-04-24,8,23.5,188,2.89375,2023-06-22 05:43:00,1.0,2,0.25,36.0,Low,0.1,2,0,2,2,1.0,6.0,136.65,0.5,1.0,4.0,823.5,2.0,0.0,0.0,273.3,1647.0,0.45,,,0.0,Family Traveller,1920.3,192.03,Free night with Flight Booking
509069,44.0,F,True,False,36–45,Gen X,Couple,usa,new york,JFK,2023-01-04,8,17.375,139,2.1416666666666666,2023-07-16 04:34:00,6.0,4,0.5,12.0,Low,0.1,4,0,2,3,1.0,1.0,649.38,1.0,1.0,2.0,271.0,0.6666666666666666,,0.0,1298.76,813.0,0.05,,,0.0,Couple City Breaker,2111.76,211.18,Free Hotel Breakfast
607626,18.0,F,False,False,18–25,Gen Z,Solo Traveller,canada,montreal,YMX,2023-02-20,8,9.0,72,1.1229166666666666,2023-05-20 18:03:00,3.0,1,0.125,69.0,Medium,0.5,1,0,0,1,,,,,1.0,9.0,666.0,0.3333333333333333,0.0,,,666.0,0.3,,,0.0,Independent Explorer,666.0,333.0,Late Hotel Check Out
565387,20.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,new york,JFK,2023-02-01,8,10.0,80,1.24375,2023-07-03 19:52:00,5.0,2,0.25,25.0,Low,0.1,2,0,2,1,1.5,7.0,1180.34,0.5,1.0,1.0,176.0,0.4,,0.0,4602.71,176.0,0.2,,,0.0,Luxury Solo Traveller,4778.71,477.87,Lounge Access on Next Trip
554939,23.0,F,False,False,18–25,Gen Z,Solo Traveller,usa,phoenix,PHX,2023-01-26,8,5.25,42,0.6645833333333333,2023-05-20 17:39:00,3.0,0,0.0,69.0,Medium,0.5,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.65,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
543696,17.0,F,False,False,Under 18,Gen Z,Solo Traveller,canada,toronto,YYZ,2023-01-21,8,8.25,66,1.0354166666666667,2023-06-25 17:12:00,5.0,0,0.0,33.0,Low,0.1,0,0,0,0,,,,,,,,0.0,0.0,0.0,,,0.35,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
518998,45.0,F,True,True,36–45,Gen X,Family,usa,st. petersburg,SPG,2023-01-09,8,18.875,151,2.3583333333333334,2023-07-05 17:11:00,5.0,3,0.375,23.0,Low,0.1,3,0,3,3,1.0,3.0,329.9433333333333,1.3333333333333333,1.0,2.3333333333333335,284.3333333333333,0.6,0.0,0.5,989.83,853.0,0.25,,12.9,12.9,Family Traveller,1842.83,184.28,Free night with Flight Booking
543385,40.0,F,False,False,36–45,Millennial,Solo Traveller,usa,new york,JFK,2023-01-21,8,20.0,160,2.4916666666666667,2023-07-13 19:23:00,5.0,6,0.75,15.0,Low,0.1,6,0,5,6,1.6,3.2,532.881,0.4,1.5,3.3333333333333335,750.5,1.2,1.0,1.0,2833.71,4503.0,0.3,56.349,7.1,63.449,Bargain Hunter,7336.71,733.67,Early Access to Exclusive Deals
678547,30.0,F,False,False,26–35,Millennial,Solo Traveller,canada,toronto,YKZ,2023-03-20,8,19.125,153,2.370833333333333,2023-06-18 14:34:00,2.0,2,0.25,40.0,Low,0.1,2,0,1,1,1.0,1.0,274.58,1.0,2.0,10.0,4260.0,1.0,0.0,0.5,274.58,4260.0,0.3,,21.3,21.3,Business Solo,4534.58,453.46,Upgrade to Business Class on next flight
518894,49.0,F,False,False,46–60,Gen X,Solo Traveller,usa,philadelphia,PNE,2023-01-09,8,12.625,101,1.5583333333333333,2023-06-15 04:24:00,5.0,3,0.375,43.0,Low,0.1,3,0,3,1,1.0,2.5,357.6066666666667,0.6666666666666666,1.0,3.0,132.0,0.6,0.0,0.2,1072.82,132.0,0.6,,2.2,2.2,Independent Explorer,1204.82,120.48,Late Hotel Check Out
519383,32.0,F,False,False,26–35,Millennial,Solo Traveller,usa,fayetteville,POB,2023-01-09,9,9.11111111111111,82,2.1976308648148146,2023-06-21 02:16:36,5.0,3,0.3333333333333333,37.0,Low,0.1,2,1,1,2,2.0,,1277.45,1.0,1.0,9.0,1720.5,0.4,1.0,0.5,2554.9,3441.0,0.1,,,0.0,Luxury Solo Traveller,5995.9,599.59,Lounge Access on Next Trip
540415,52.0,F,False,False,46–60,Gen X,Solo Traveller,usa,new york,LGA,2023-01-19,8,22.625,181,2.8041666666666667,2023-05-25 18:55:00,4.0,2,0.25,64.0,Medium,0.5,2,0,2,2,1.0,4.5,548.145,0.5,1.0,4.0,517.0,0.5,,,1096.29,1034.0,0.0,,,0.0,Independent Explorer,2130.29,1065.15,Late Hotel Check Out
402332,31.0,F,False,False,26–35,Millennial,Solo Traveller,usa,sacramento,MCC,2022-11-08,8,17.125,137,2.11875,2023-07-17 18:24:00,8.0,2,0.25,11.0,Low,0.1,2,0,2,2,1.5,2.0,371.035,0.0,1.5,1.5,278.0,0.25,0.5,1.0,860.9,556.0,0.3,93.486,6.95,100.436,Bargain Hunter,1416.9,141.69,Early Access to Exclusive Deals
512587,37.0,F,False,False,36–45,Millennial,Solo Traveller,usa,oakland,OAK,2023-01-05,8,15.75,126,1.9604166666666667,2023-04-04 11:33:00,2.0,2,0.25,115.0,High,1.0,2,0,2,2,1.0,3.0,595.965,1.0,1.0,3.0,280.0,1.0,0.0,0.0,1191.93,560.0,0.25,,,0.0,Independent Explorer,1751.93,1751.93,Late Hotel Check Out
516004,50.0,F,True,True,46–60,Gen X,Family,usa,san francisco,SFO,2023-01-07,9,14.222222222222221,128,1.7407407407407407,2023-07-13 04:26:00,6.0,2,0.2222222222222222,15.0,Low,0.1,2,0,2,2,1.0,,342.055,0.5,1.0,3.0,795.0,0.3333333333333333,0.0,0.0,684.11,1590.0,0.75,,,0.0,Family Traveller,2274.11,227.41,Free night with Flight Booking
516939,29.0,F,True,True,26–35,Millennial,Family,canada,gatineau,YND,2023-01-08,8,13.75,110,1.7145833333333333,2023-07-11 19:48:00,6.0,1,0.125,17.0,Low,0.1,1,0,1,1,1.0,2.0,104.12,1.0,1.0,1.0,92.0,0.16666666666666666,0.5,0.0,104.12,92.0,0.65,46.854,,46.854,Family Traveller,196.12,19.61,Free night with Flight Booking
701565,52.0,F,True,True,46–60,Gen X,Family,usa,charlotte,CLT,2023-03-29,8,20.0,160,2.4520833333333334,2023-07-16 16:31:00,3.0,3,0.375,12.0,Low,0.1,3,0,3,3,1.0,2.3333333333333335,442.0833333333333,0.3333333333333333,1.0,1.6666666666666667,279.3333333333333,1.0,,0.25,1326.25,838.0,0.4,,14.4,14.4,Family Traveller,2164.25,216.43,Free night with Flight Booking
545399,52.0,F,False,False,46–60,Gen X,Solo Traveller,usa,little rock,LIT,2023-01-22,9,18.77777777777778,169,2.35,2023-05-18 15:49:00,3.0,1,0.1111111111111111,71.0,Medium,0.5,1,0,1,1,1.0,8.0,215.58,1.0,1.0,8.0,1584.0,0.3333333333333333,,0.0,215.58,1584.0,0.05,,,0.0,Luxury Solo Traveller,1799.58,899.79,Lounge Access on Next Trip
454955,50.0,F,True,False,46–60,Gen X,Couple,usa,san diego,NZY,2022-12-07,8,10.25,82,1.28125,2023-07-10 14:36:00,7.0,1,0.125,18.0,Low,0.1,1,0,1,1,1.0,4.0,481.34,1.0,1.0,3.0,804.0,0.14285714285714285,,0.0,481.34,804.0,0.1,,,0.0,Couple Explorer,1285.34,128.53,Free Room Upgrade on Long Stay
464239,48.0,F,False,False,46–60,Gen X,Solo Traveller,usa,columbus,CMH,2022-12-12,8,17.875,143,2.20625,2023-07-20 15:12:00,7.0,3,0.375,8.0,Low,0.1,3,0,3,3,1.0,4.0,275.01666666666665,0.3333333333333333,1.0,3.3333333333333335,460.6666666666667,0.42857142857142855,0.0,0.0,825.05,1382.0,0.65,,,0.0,Independent Explorer,2207.05,220.71,Late Hotel Check Out
547664,40.0,F,False,False,36–45,Millennial,Solo Traveller,canada,winnipeg,YAV,2023-01-23,8,13.0,104,1.5895833333333333,2023-07-14 13:47:00,5.0,4,0.5,14.0,Low,0.1,4,0,4,2,1.25,3.0,301.78125,0.5,1.0,2.0,94.0,0.8,,0.0,1553.35,188.0,0.1,,,0.0,Independent Explorer,1741.35,174.14,Late Hotel Check Out
539519,40.0,F,True,False,36–45,Millennial,Couple,usa,corpus christi,CRP,2023-01-19,8,15.875,127,1.9791666666666667,2023-05-26 12:43:00,4.0,3,0.375,63.0,Medium,0.5,3,0,2,3,1.0,3.5,458.16,0.5,1.0,3.6666666666666665,522.0,0.75,,,916.32,1566.0,0.0,,,0.0,Couple Explorer,2482.32,1241.16,Free Room Upgrade on Long Stay
562209,35.0,F,False,False,26–35,Millennial,Solo Traveller,usa,winston-salem,INT,2023-01-30,8,15.625,125,1.9541666666666666,2023-07-06 21:50:00,5.0,2,0.25,22.0,Low,0.1,2,0,2,2,1.5,2.5,408.655,0.5,1.5,2.0,1170.5,0.4,0.0,1.0,1352.0,2341.0,0.35,,24.4,24.4,Bargain Hunter,3693.0,369.3,Early Access to Exclusive Deals
556673,65.0,F,True,False,60+,Baby Boomer,Couple,usa,houston,IAH,2023-01-27,8,16.875,135,2.10625,2023-06-23 17:55:00,4.0,3,0.375,35.0,Low,0.1,3,0,2,2,1.0,4.0,385.44,0.5,1.0,8.0,1249.0,0.75,,0.0,770.88,2498.0,0.15,,,0.0,Couple Explorer,3268.88,326.89,Free Room Upgrade on Long Stay
519368,19.0,F,False,True,18–25,Gen Z,Family,usa,atlanta,ATL,2023-01-09,9,7.555555555555555,68,0.95,2023-07-10 16:13:00,6.0,1,0.1111111111111111,18.0,Low,0.1,1,0,1,1,1.0,3.0,207.24,0.0,1.0,1.0,198.0,0.16666666666666666,0.0,0.0,207.24,198.0,0.4,,,0.0,Solo Parent Traveller,405.24,40.52,10% off Next Hotel Booking
546864,43.0,M,True,False,36–45,Gen X,Couple,usa,boston,BOS,2023-01-23,8,50.0,400,19.177083333333332,2023-05-24 22:17:00,4.0,3,0.375,65.0,Medium,0.5,2,1,2,2,1.0,6.666666666666667,349.6,0.5,1.0,6.5,820.0,0.5,1.0,1.0,970.36,1640.0,0.15,133.788,,133.788,Couple Explorer,2610.36,1305.18,Free Room Upgrade on Long Stay
420669,50.0,F,True,True,46–60,Gen X,Family,canada,calgary,YYC,2022-11-18,8,63.5,508,22.689513766666668,2023-07-07 16:10:00,7.0,6,0.75,21.0,Low,0.1,4,2,3,3,1.0,3.0,586.01,0.6666666666666666,1.0,6.0,756.6666666666666,0.5714285714285714,0.6666666666666666,1.0,1763.6,2270.0,0.1,,,0.0,Family Traveller,4033.6,403.36,Free night with Flight Booking
681050,49.0,F,False,False,46–60,Gen X,Solo Traveller,usa,orlando,ORL,2023-03-21,8,8.75,70,1.0770833333333334,2023-06-06 16:42:00,2.0,2,0.25,52.0,Low,0.1,2,0,2,1,1.5,3.5,322.9775,0.5,1.0,6.0,504.0,1.0,,0.0,1060.13,504.0,0.2,,,0.0,Independent Explorer,1564.13,156.41,Late Hotel Check Out
512826,40.0,F,True,False,36–45,Millennial,Couple,usa,richmond,RIC,2023-01-06,8,17.5,140,2.189583333333333,2023-07-15 16:26:00,6.0,4,0.5,13.0,Low,0.1,4,0,4,2,1.5,3.75,270.87625,1.0,1.0,2.5,252.5,0.6666666666666666,0.0,,1917.11,505.0,0.1,,,0.0,Couple Explorer,2422.11,242.21,Free Room Upgrade on Long Stay
565265,26.0,M,False,False,26–35,Gen Z,Solo Traveller,canada,quebec,YQB,2023-01-31,8,40.75,326,18.166666666666668,2023-07-18 14:47:00,5.0,6,0.75,10.0,Low,0.1,5,1,4,5,1.0,4.0,238.85,0.5,1.2,4.6,1039.6,1.0,1.0,0.5,1160.34,5198.0,0.2,,,0.0,Bargain Hunter,6358.34,635.83,Early Access to Exclusive Deals
720819,40.0,F,True,False,36–45,Millennial,Couple,canada,calgary,YYC,2023-04-04,8,12.375,99,1.5645833333333334,2023-05-29 12:33:00,1.0,1,0.125,60.0,Medium,0.5,1,0,1,1,1.0,8.0,206.63,0.0,1.0,8.0,280.0,1.0,0.0,0.5,206.63,280.0,0.6499999999999999,,3.5,3.5,Couple Explorer,486.63,243.32,Free Room Upgrade on Long Stay
523228,32.0,F,True,False,26–35,Millennial,Couple,canada,montreal,YMX,2023-01-11,8,14.125,113,1.74375,2023-05-12 11:14:00,4.0,4,0.5,77.0,Medium,0.5,4,0,3,4,1.0,4.333333333333333,435.86,0.6666666666666666,1.0,3.5,811.75,1.0,1.0,1.0,1307.58,3247.0,0.25,102.756,38.05,140.806,Couple Explorer,4554.58,2277.29,Free Room Upgrade on Long Stay
527132,51.0,M,False,False,46–60,Gen X,Solo Traveller,usa,chicago,UGN,2023-01-12,8,25.75,206,3.175,2023-06-14 01:27:00,5.0,2,0.25,44.0,Low,0.1,2,0,2,2,1.0,4.0,80.69,0.0,1.0,3.0,463.5,0.4,0.25,0.0,161.38,927.0,0.6,0.994,,0.994,Independent Explorer,1088.38,108.84,Late Hotel Check Out
580077,32.0,F,True,False,26–35,Millennial,Couple,usa,tampa,TPA,2023-02-07,8,17.625,141,2.158333333333333,2023-07-18 04:22:00,5.0,2,0.25,10.0,Low,0.1,2,0,1,2,1.0,4.0,242.83,0.0,1.0,4.5,561.0,0.4,0.0,0.0,242.83,1122.0,0.45,,,0.0,Couple Explorer,1364.83,136.48,Free Room Upgrade on Long Stay
632866,47.0,F,True,False,46–60,Gen X,Couple,usa,austin,AUS,2023-03-03,8,14.375,115,1.78125,2023-05-31 19:26:00,2.0,0,0.0,58.0,Low,0.1,0,0,0,0,,,,,,,,0.0,0.0,,,,0.25,,,0.0,Unconverted User,0.0,0.0,15 % off Next Booking
558114,47.0,F,True,False,46–60,Gen X,Couple,usa,omaha,OFF,2023-01-28,9,38.888888888888886,350,15.383333333333333,2023-06-20 20:30:27,4.0,5,0.5555555555555556,38.0,Low,0.1,4,1,3,4,1.3333333333333333,11.0,1255.5975,0.6666666666666666,1.0,7.25,1759.75,1.0,1.0,1.0,5022.39,7039.0,0.0,,,0.0,Couple Explorer,12061.39,1206.14,Free Room Upgrade on Long Stay
528417,51.0,F,False,False,46–60,Gen X,Solo Traveller,usa,oakland,OAK,2023-01-13,8,22.25,178,2.7583333333333333,2023-06-16 09:54:00,5.0,2,0.25,42.0,Low,0.1,2,0,2,2,1.0,3.5,520.89,0.5,1.0,3.0,340.5,0.4,0.0,1.0,1041.78,681.0,0.25,,23.4,23.4,Bargain Hunter,1722.78,172.28,Early Access to Exclusive Deals
550068,38.0,F,False,True,36–45,Millennial,Family,usa,memphis,MEM,2023-01-24,8,18.875,151,2.3645833333333335,2023-07-04 11:20:00,5.0,4,0.5,24.0,Low,0.1,4,0,2,4,1.0,4.5,248.855,0.5,1.25,6.5,1674.0,0.8,0.0,1.0,497.71,6696.0,0.25,,12.7,12.7,Solo Parent Traveller,7193.71,719.37,10% off Next Hotel Booking
